Name,SKU,Stock,Retail Price,Discounted Price,image_url,Website Link,image_id,image_filename,image_exists
Tussar Saree Teal QS286139,QS286139,0,3995,3650,https://byrappasilk.in/storage/uploads/fTy33nr8is8L6owOD24Ms1Qq6lZJ1sEps8spbAAj.webp,https://byrappasilks.in/shop/tussar_saree_teal_qs286139_1767712532,337,000337.webp,True
Tussar Saree Mustard QS286135,QS286135,0,3995,3650,https://byrappasilk.in/storage/uploads/upKm2OhaRTIW5rMgzmPrxlOYFR149NoGa91iYjMG.webp,https://byrappasilks.in/shop/tussar_saree_mustard_qs286135_1767712519,338,000338.webp,True
Habutai Saree Black QS286499,QS286499,0,3495,3192,https://byrappasilk.in/storage/uploads/F0QMaE4D25mGkaHS6NZX0TvcSM0LHsuL2YgYL0hU.webp,https://byrappasilks.in/shop/habutai_saree_black_qs286499_1767712460,339,000339.webp,True
Habutai Saree Blue QS286489,QS286489,0,3495,3192,https://byrappasilk.in/storage/uploads/DvjcNYjsCU13RhsASc1SDFVPmyzR3C01CnAp0Mjg.webp,https://byrappasilks.in/shop/habutai_saree_blue_qs286489_1767712453,340,000340.webp,True
Habutai Saree Reddish Pink QS286477,QS286477,0,3495,3192,https://byrappasilk.in/storage/uploads/VvtmdtwGbbLt3ckRxbINt25pOiD0qwiwbArBl9Uz.webp,https://byrappasilks.in/shop/habutai_saree_reddish_pink_qs286477_1767712429,341,000341.webp,True
Habutai Saree Maroon QS286495,QS286495,0,3495,3192,https://byrappasilk.in/storage/uploads/E2Pkv6at3raOuCBn4HC2M9CazSCVPhbkoyBWQWd8.webp,https://byrappasilks.in/shop/habutai_saree_maroon_qs286495_1767712419,342,000342.webp,True
Habutai Saree Green QS286498,QS286498,0,3495,3192,https://byrappasilk.in/storage/uploads/XVe42gXxyueia9o3msX2pZWgy7jsQBAoa0VLYN3v.webp,https://byrappasilks.in/shop/habutai_saree_green_qs286498_1767712410,343,000343.webp,True
Habutai Saree Orange QS286486,QS286486,0,3495,3192,https://byrappasilk.in/storage/uploads/Rk0Szbdcr0wep3XSdBGTuvM2mIt0PyYf14yUUlb3.webp,https://byrappasilks.in/shop/habutai_saree_orange_qs286486_1767712396,344,000344.webp,True
Habutai Saree Parrot Green QS286477,QS286477,0,3495,3192,https://byrappasilk.in/storage/uploads/eHCVslgx61rb3Mr80gBRMPPODaBWijuPVEJCVltH.webp,https://byrappasilks.in/shop/habutai_saree_parrot_green_qs286477_1767712383,345,000345.webp,True
Satin Saree With Black & White Stripes with Pink Flower Print QS286634,QS286634,2,1795,1640,https://byrappasilk.in/storage/uploads/uYdRqJGhXqNW2joRx5zHVxNsPFhHozeX0ozaPMfp.webp,https://byrappasilks.in/shop/satin_saree_with_black_white_stripes_with_pink_flower_print_qs286634,346,000346.webp,True
White with Circle Print QS286689,QS286689,2,2395,2190,https://byrappasilk.in/storage/uploads/q0qEIejh2ZMbtMVftp2qM7o5SkxHhhlNRrMIPLHk.webp,https://byrappasilks.in/shop/white_with_circle_print_qs286689_1767627645,347,000347.webp,True
Shimmer saree Off White QS284767,QS284767,0,3695,3375,https://byrappasilk.in/storage/uploads/CHI58NOWHLZ6eqWBRRsKwzq3L3IagNUriBkkxFiN.webp,https://byrappasilks.in/shop/shimmer_saree_off_white_qs284767_1767850742,348,000348.webp,True
Semi Tussar Saree Embroidery Work Black Colour QS286124,QS286124,0,3995,3650,https://byrappasilk.in/storage/uploads/xImzWTqLHqqSBa7ZNAmjiMRMwXWbMzxLVs3FVDZw.webp,https://byrappasilks.in/shop/semi_tussar_saree_embroidery_work_black_colour_qs286124_1767854276,349,000349.webp,True
Semi Tussar Saree Embroidery Work Ivory Colour QS286124,QS286124,0,3995,3650,https://byrappasilk.in/storage/uploads/4ajHDWbsb1HUNipeWW5WYZuOwuyjHKa4x47MD0Mm.webp,https://byrappasilks.in/shop/semi_tussar_saree_embroidery_work_ivory_colour_qs286124_1767854495,350,000350.webp,True
Chiffon Saree Black Colour QS288746,QS288746,0,4995,4565,https://byrappasilk.in/storage/uploads/hjINgySv7EMltOtal3mppjgK227hvdoE49tHq0oQ.webp,https://byrappasilks.in/shop/chiffon_saree_black_colour_qs288746_1767863140,351,000351.webp,True
Ajrakh Printed Fancy Saree QS215500,QS215500,0,1195,899,https://byrappasilk.in/storage/uploads/r4YmmgB3edhgiyUuX9o9CZhal7394X9y2BUpI44u.webp,https://byrappasilks.in/shop/ajrakh_printed_fancy_saree_qs215500_1767869472,352,000352.webp,True
Ajrakh Printed Fancy Saree QS215500,QS215500,0,1195,899,https://byrappasilk.in/storage/uploads/VlPTiLVKvouMVracMtqNBprb8wWSrO5CJnT6IvL6.webp,https://byrappasilks.in/shop/ajrakh_printed_fancy_saree_qs215500_1767869601_2,353,000353.webp,True
Ajrakh Printed Fancy Saree QS215500,QS215500,0,1195,899,https://byrappasilk.in/storage/uploads/QLy2HndxVHGP6puI9ahSZgQweQRB50EoAx77auOg.webp,https://byrappasilks.in/shop/ajrakh_printed_fancy_saree_qs215500_1767869714_3,354,000354.webp,True
Mysore Silk With Jhumka Saree QS289638,QS289638,1,13995,12785,https://byrappasilk.in/storage/uploads/WzK0Hx6pFpNXnOoZrQrgCqjDZcxJ4eia2u9yXEwe.webp,https://byrappasilks.in/shop/mysore_silk_with_jhumka_saree_qs289638_1767890308,355,000355.webp,True
Semi Tussar Saree with Contrast Woven Check Maroon QS268002,QS268002,2,2495,2280,https://byrappasilk.in/storage/products/featured/featured_6a6871735c40c.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_contrast_woven_check_maroon_qs268002_1767944945,356,000356.webp,True
Semi Tussar Saree with Contrast Woven Check Olive Green QS268002,QS268002,1,2495,2280,https://byrappasilk.in/storage/products/featured/featured_6a68713c1e491.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_contrast_woven_check_olive_green_qs268002_1767945167,357,000357.webp,True
Semi Tussar Saree with Contrast Woven Check  Magenta QS268002,QS268002,1,2495,2280,https://byrappasilk.in/storage/products/featured/featured_6a68710ec2937.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_contrast_woven_check_magenta_qs268002,358,000358.webp,True
Semi Tussar Saree with Contrast Woven Check Metallic Golden QS268002,QS268002,0,2495,2280,https://byrappasilk.in/storage/products/featured/featured_6a686f9b54d55.webp,https://byrappasilks.in/shop/semi_tussar_saree_with_contrast_woven_check_metallic_golden_qs268002,359,000359.webp,True
Stripes Purple Saree with Rising Border QS288187,QS288187,-2,5495,5020,https://byrappasilk.in/storage/uploads/7Cj1qazPHIdeZrBOWfWvjiMvQs7KqQqfu2JP7ey7.webp,https://byrappasilks.in/shop/stripes_purple_saree_with_rising_border_qs288187_1767960442,360,000360.webp,True
Stripes Black Saree with Rising Border QS288188,QS288188,0,5495,5020,https://byrappasilk.in/storage/uploads/UCJk9qffhpEv8ph3UXEDAaMkn1dOZ17IIGxR1HPw.webp,https://byrappasilks.in/shop/stripes_black_saree_with_rising_border_qs288188_1767960624,361,000361.webp,True
Stripes Red Saree with Rising Border QS288189,QS288189,0,5495,5020,https://byrappasilk.in/storage/uploads/u2lQCvzgwVUJ0mAO7IP66ILttdrrCDINVmkYNuLr.webp,https://byrappasilks.in/shop/stripes_red_saree_with_rising_border_qs288189_1767960742,362,000362.webp,True
Tussar Saree With Meenakari Work Grey Saree with Bird Design QS287711,QS287711,0,4995,4562,https://byrappasilk.in/storage/uploads/RM5IIMpfhfVZOKWJjxNiMu1n0L51bCuEwMVK5KS1.webp,https://byrappasilks.in/shop/tussar_saree_with_meenakari_work_grey_saree_with_bird_design_qs287711_1769260830,363,000363.webp,True
Tussar Saree With Meenakari Work Cream Saree with Bird Design QS287706,QS287706,0,4995,4562,https://byrappasilk.in/storage/uploads/5XnZyP2cxf83doJTyQA76r2X4grFWbi66ZNEkEWU.webp,https://byrappasilks.in/shop/tussar_saree_with_meenakari_work_cream_saree_with_bird_design_qs287706_1769260324,364,000364.webp,True
Tussar Saree With Meenakari Work Black Saree with Bird Design QS287712,QS287712,-1,4995,4562,https://byrappasilk.in/storage/uploads/7AZmD1meU45IOhPbKzM7uevf89mWeULi5NfG1uBe.webp,https://byrappasilks.in/shop/tussar_saree_with_meenakari_work_black_saree_with_bird_design_qs287712_1769260187,365,000365.webp,True
Cocktail saree Orange with Sequence & Blouse QW205692,QW205692,0,13995,12784,https://byrappasilk.in/storage/uploads/bBHAKpEj4CFSEGpIyMOFXDa25nB9pjn4wIIS0hbh.webp,https://byrappasilks.in/shop/cocktail_saree_orange_with_sequence_blouse_qw205692_1768258704,366,000366.webp,True
Cocktail saree purple with Sequence & Blouse  QW205693,QW205693,1,12995,11871,https://byrappasilk.in/storage/uploads/1zoPwrYjL2IDkMt7nEhSoTyi0sLazJHUAMowf2Z4.webp,https://byrappasilks.in/shop/cocktail_saree_purple_with_sequence_blouse_qw205693_1768258847,367,000367.webp,True
Pink Saree with Intricate Design QS288533,QS288533,0,5795,5293,https://byrappasilk.in/storage/uploads/fzC9siPxIeLiR7lqNS4VncRA8MdpP33Stp7UKLhT.webp,https://byrappasilks.in/shop/pink_saree_with_intricate_design_qs288533_1767961903,368,000368.webp,True
Floral Design on Beige Saree QS281720,QS281720,1,6995,6390,https://byrappasilk.in/storage/uploads/HlsgjiFN3TQGJgSCrgU2r9LZVJJg015aZEiNFNKE.webp,https://byrappasilks.in/shop/floral_design_on_beige_saree_qs281720_1767962166,369,000369.webp,True
White Saree with Pink Rose Print QS281718,QS281718,0,6995,6390,https://byrappasilk.in/storage/uploads/w1sNSG5pOfyloa0khaz6T1mfSCdWOplcKZG5qrwM.webp,https://byrappasilks.in/shop/white_saree_with_pink_rose_print_qs281718_1767962495,370,000370.webp,True
Linen White with Multiple Colour floral Print QS283954,QS283954,0,8695,7943,https://byrappasilk.in/storage/uploads/SpchcY7oPK4b1MvLZfHaizzZd6VyqOZk70EbzwUQ.webp,https://byrappasilks.in/shop/linen_white_with_multiple_colour_floral_print_qs283954_1767964668,371,000371.webp,True
Linen White with Blue and pink Colour floral Print QS283955,QS283955,0,8695,7943,https://byrappasilk.in/storage/uploads/73zLfGhxmI9b0Mvl2LK12SA3jC5WefL3INvHsijg.webp,https://byrappasilks.in/shop/linen_white_with_blue_and_pink_colour_floral_print_qs283955_1767964802,372,000372.webp,True
Linen White with Red Floral Designs QS283511,QS283511,0,8995,8216,https://byrappasilk.in/storage/uploads/JtAzWqxB9BxoSg2L8OwefhTCL7GWHfTRrziisJOu.webp,https://byrappasilks.in/shop/linen_white_with_red_floral_designs_qs283511_1768637797,373,000373.webp,True
Pure Tussar saree Black with Embroidery  QS278730,QS278730,0,18995,17351,https://byrappasilk.in/storage/uploads/LSa7HBm5K6RiNDaRbV56QuaWHs0SKf3AFbJcd6au.webp,https://byrappasilks.in/shop/pure_tussar_saree_black_with_embroidery_qs278730_1768038695,374,000374.webp,True
Printed Saree with Zari Pallu Purple  QS289811,QS289811,3,3695,3375,https://byrappasilk.in/storage/uploads/7wzkgtFquyWer12B3F815bmqhn3MmdniQfLxerP7.webp,https://byrappasilks.in/shop/printed_saree_with_zari_pallu_purple_qs289811_1768467529,375,000375.webp,True
Printed Saree with Zari Pallu Blue  QS289836,QS289836,-1,3695,3375,https://byrappasilk.in/storage/uploads/xfWnT2XYCkoo7eHksn2fN4787z9anJ0AmBPj1GZx.webp,https://byrappasilks.in/shop/printed_saree_with_zari_pallu_blue_qs289836_1768467557,376,000376.webp,True
Printed Saree with Zari Pallu Mustard QS289822,QS289822,2,3695,3375,https://byrappasilk.in/storage/uploads/Vro6FiSp1wmFbRcYp0gIUzE3lGJ96B6OMesyb5CB.webp,https://byrappasilks.in/shop/printed_saree_with_zari_pallu_mustard_qs289822_1768467489,377,000377.webp,True
Printed Saree with Zari Pallu Orange QS289835,QS289835,1,3695,3375,https://byrappasilk.in/storage/uploads/GPhXqt5zb5TlJ3qi8BxuIZu1BkvuSAzvsVKIfPrX.webp,https://byrappasilks.in/shop/printed_saree_with_zari_pallu_orange_qs289835_1768467467,378,000378.webp,True
Printed Saree with Zari Pallu Black  QS289820,QS289820,1,3695,3375,https://byrappasilk.in/storage/uploads/ETTqWDbksJpjRlkPtzDYvqPohlXJA4ufI4T8ys59.webp,https://byrappasilks.in/shop/printed_saree_with_zari_pallu_black_qs289820_1768467445,379,000379.webp,True
Semi Tussar Saree Grey-Blue QS273703,QS273703,2,995,910,https://byrappasilk.in/storage/uploads/b0dOZAo1hdWY9uYRXb4GkF0F0FHeUKdn0LbQlugz.webp,https://byrappasilks.in/shop/semi_tussar_saree_grey_blue_qs273703_1768115516,380,000380.webp,True
Semi Tussar Saree Blue  Stripes QS273703,QS273703,2,995,910,https://byrappasilk.in/storage/uploads/NhlUJk0nVMYwOlW8H9KAGBCJF6AByvZ2kefSbp3W.webp,https://byrappasilks.in/shop/semi_tussar_saree_blue_stripes_qs273703_1768115675,381,000381.webp,True
Semi Tussar Saree Blue with small Butti QS273703,QS273703,1,995,910,https://byrappasilk.in/storage/uploads/ZC0hBU5NRikUsJmSdhwb6s2lVK0Sb6rOk5aTuuj9.webp,https://byrappasilks.in/shop/semi_tussar_saree_blue_with_small_butti_qs273703_1768117148,382,000382.webp,True
Pochampally Saree Olive Off White & Pink Border QS283982,QS283982,0,12665,11570,https://byrappasilk.in/storage/uploads/oNQExRbRMvtfzENRaJ71c2omcaQbhNW3anjaoVIy.webp,https://byrappasilks.in/shop/pochampally_saree_olive_off_white_pink_border_qs283982_1768232081,383,000383.webp,True
Pochampally Saree Grey  & Maroon Border QS283982,QS283982,1,12665,11570,https://byrappasilk.in/storage/uploads/I1SFjwvaEWfX1eFLg23LuLVxC6kGOnCCVBPU3Z2W.webp,https://byrappasilks.in/shop/pochampally_saree_grey_maroon_border_qs283982_1768232264,384,000384.webp,True
Pochampally Saree pink & Green Border QS283987,QS283987,1,12665,11570,https://byrappasilk.in/storage/uploads/Y4Nv8KIGxVM1iOmLAfMYAFhMO6YMBiCQkTLBEz7c.webp,https://byrappasilks.in/shop/pochampally_saree_pink_green_border_qs283987_1768232916,385,000385.webp,True
Party Wear  Saree Off White QS287813,QS287813,0,4295,3923,https://byrappasilk.in/storage/uploads/xPGOF6kaIQZFzKMCTGw47ct8cZ1990LUeJeq9hbN.webp,https://byrappasilks.in/shop/party_wear_saree_off_white_qs287813_1769276825,386,000386.webp,True
Pure Kanjeevaram silk Saree QS286437,QS286437,0,18995,17350,https://byrappasilk.in/storage/uploads/K1uRRFPjC6oXDaZiyWfl7KQisAU6e9EGOx0qmMzx.webp,https://byrappasilks.in/shop/pure_kanjeevaram_silk_saree_qs286437_1768416434,387,000387.webp,True
Ajrakh Print Sarees off white & Black QS263857,QS263857,-1,995,910,https://byrappasilk.in/storage/uploads/pYyUzZh2lPSpq5ShWdOqU2SaRuDZD6tMD6UR0Elz.webp,https://byrappasilks.in/shop/ajrakh_print_sarees_off_white_black_qs263857_1768462340,388,000388.webp,True
Mysore Silk Pure Crape Black & Cyan QS290723,QS290723,0,14665,13396,https://byrappasilk.in/storage/uploads/0C5Bd2xCLH02VXfUp4eR6OnumKS1ojXUpsEoMvjK.webp,https://byrappasilks.in/shop/mysore_silk_pure_crape_black_cyan_qs290723_1768554367,389,000389.webp,True
Pure Kanjeevaram Saree Beige & Red QS256493,QS256493,0,39995,36535,https://byrappasilk.in/storage/uploads/O8Ew2nY6uG93Mw0Ij2JWygaFK26VV5b76Cmy6cJZ.webp,https://byrappasilks.in/shop/pure_kanjeevaram_saree_beige_red_qs256493_1768632360,390,000390.webp,True
Tussar Saree With Pichwai Design Red QS286907,QS286907,0,4495,4016,https://byrappasilk.in/storage/uploads/XkbWK76aB3ahQixOy28b4bfaDmr8tyAZLchxS9Jq.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_red_qs286907_1768816593,391,000391.webp,True
Tussar Saree With Pichwai Design Teal Blue QS289745,QS289745,0,4495,4106,https://byrappasilk.in/storage/uploads/WWXEwN92DkBcdUKZX0xyqTfU2veTX09I1fRiqle8.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_teal_blue_qs289745_1768815923,392,000392.webp,True
Tussar Saree With Pichwai Design Yellow QS289742,QS289742,0,4495,4106,https://byrappasilk.in/storage/uploads/XieyYON1toWFWiCOHnk05OdTnL5OCyg1fphXM6mQ.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_yellow_qs289742_1768815907,393,000393.webp,True
Tussar Saree With Pichwai Design Black QS289728,QS289728,0,4495,4106,https://byrappasilk.in/storage/uploads/o8zlzYDeEBs2qiHdFUdMb3fHNcxGfAA7yqDTkokj.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_black_qs289728_1768816212,394,000394.webp,True
Tussar Saree With Pichwai Design Pink QS289745,QS289745,0,4495,4016,https://byrappasilk.in/storage/uploads/1nzjoXjUgm3RPcc83FdBSElyK0sDui0bElpDWPET.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_pink_qs289745_1768816512,395,000395.webp,True
Tussar Saree With Pichwai Design White QS289726,QS289726,0,4495,4016,https://byrappasilk.in/storage/uploads/g27m7K1zfQcjec1Bk6lb95K3Nq58cjHJJfFNS3lP.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_white_qs289726_1768816779,396,000396.webp,True
Tussar Saree With Pichwai Design Wine QS289725,QS289725,0,4495,4106,https://byrappasilk.in/storage/uploads/Glyb7ySvTM8684jMvKNA98ceH25SelcTEBL3RhnI.webp,https://byrappasilks.in/shop/tussar_saree_with_pichwai_design_wine_qs289725_1768816905,397,000397.webp,True
Banarasi Saree With Jaal Work Red QS286907,QS286907,1,4695,4288,https://byrappasilk.in/storage/uploads/MxqYN4IYz1GF0JcQWe9CRvq47rdODW6LJCB8qRQJ.webp,https://byrappasilks.in/shop/banarasi_saree_with_jaal_work_red_qs286907_1768822450,398,000398.webp,True
Banarasi Saree With Jaal Work Bottle Green QS286914,QS286914,0,4695,4288,https://byrappasilk.in/storage/uploads/98WeLhbK58Br9VmuNvLQ4Ig45w4TiX5sbYcYW4wI.webp,https://byrappasilks.in/shop/banarasi_saree_with_jaal_work_bottle_green_qs286914_1768822253,399,000399.webp,True
Banarasi Saree With Jaal Work Royal Blue QS286907,QS286907,0,4695,4288,https://byrappasilk.in/storage/uploads/U6EPeXD4fCLQjtuDBulHAvVhiYTHchadVDIqtoWx.webp,https://byrappasilks.in/shop/banarasi_saree_with_jaal_work_royal_blue_qs286907_1768822371,400,000400.webp,True
Banarasi Saree With Jaal Work Pink QS286898,QS286898,1,4695,4288,https://byrappasilk.in/storage/products/featured/featured_6a54c2e3ada3b.webp,https://byrappasilks.in/shop/banarasi_saree_with_jaal_work_pink_qs286898_1768822620,401,000401.webp,True
Banarasi Saree With Jaal Work Black QS286907,QS286907,0,4695,4288,https://byrappasilk.in/storage/uploads/uO64xD2CY2iFihC3YzvbCUyPFzF32EiLcl2Sqkp3.webp,https://byrappasilks.in/shop/banarasi_saree_with_jaal_work_black_qs286907_1768823370,402,000402.webp,True
Semi Tussar saree Cream colour QS283317,QS283317,0,2795,2555,https://byrappasilk.in/storage/uploads/4kleXPl1krfzyBLi2aHlSnM0ZZiKfeHbzXdJWWFd.webp,https://byrappasilks.in/shop/semi_tussar_saree_cream_colour_qs283317_1768892030,403,000403.webp,True
Tissue Brocade Saree Red & Pink Border QS284986,QS284986,0,3995,3650,https://byrappasilk.in/storage/uploads/H8GytDry5w0pKTR6NJmQIQbNKqV22K8RpXAi5bbo.webp,https://byrappasilks.in/shop/tissue_brocade_saree_red_pink_border_qs284986_1768892339,404,000404.webp,True
Semi Tussar saree Cream colour QS283325,QS283325,0,2795,2555,https://byrappasilk.in/storage/uploads/OjZU00dpNdF3MOUsb5IdQapmwWW9R0MA8VrjsEEl.webp,https://byrappasilks.in/shop/semi_tussar_saree_cream_colour_qs283325_1768978451,405,000405.webp,True
Party Wear Saree Stone Border Metalic grey QS287801,QS287801,0,3495,3192,https://byrappasilk.in/storage/uploads/bSuhe0c0yKedcn6Lg2n3FF2TbhoExEcBnffyisbl.webp,https://byrappasilks.in/shop/party_wear_saree_stone_border_metalic_grey_qs287801_1768981756,406,000406.webp,True
Fancy Banarasi Saree Green with Golden Zari QS240544,QS240544,0,2995,2360,https://byrappasilk.in/storage/uploads/Ja3klb6T1RjAQRku9bnys6zoUi7liuxT1KBMsgHE.webp,https://byrappasilks.in/shop/fancy_banarasi_saree_green_with_golden_zari_qs240544_1768983302,407,000407.webp,True
Fancy Banarasi Saree Pink with Golden Zari QS240544,QS240544,0,2995,2360,https://byrappasilk.in/storage/uploads/4iA0J3RrGG0rrLl6oc04Xz981h8kMwEzs3iRQqL2.webp,https://byrappasilks.in/shop/fancy_banarasi_saree_pink_with_golden_zari_qs240544_1768983284,408,000408.webp,True
Fancy Banarasi Saree Magenta with Golden Zari QS240544,QS240544,0,2995,2360,https://byrappasilk.in/storage/uploads/yPUKyh0VRKBY3oD58EBcMEIO1hIff8ZZZbIo0B85.webp,https://byrappasilks.in/shop/fancy_banarasi_saree_magenta_with_golden_zari_qs240544_1768982704,409,000409.webp,True
Netted Saree Heavy Work Party Wear Saree Brown QS288427,QS288427,0,13665,12480,https://byrappasilk.in/storage/uploads/VHYjWhn8JgE6NnhRxAyYYKAMjnEzVbuEaqXtR5l2.webp,https://byrappasilks.in/shop/netted_saree_heavy_work_party_wear_saree_brown_qs288427_1768983248,410,000410.webp,True
Netted Saree Heavy Work Party Wear Saree Orange QS289869,QS289869,0,14995,13697,https://byrappasilk.in/storage/uploads/lwzxKAHmxJJwzXWL84g5mhfvdLY0MtcNKyjFgnvl.webp,https://byrappasilks.in/shop/netted_saree_heavy_work_party_wear_saree_orange_qs289869_1768983593,411,000411.webp,True
Netted Saree Heavy Work Party Wear Saree Red QS288428,QS288428,0,14995,13697,https://byrappasilk.in/storage/uploads/EBfvbVh8f7t1bBMgMrg8WCUTbDvreRn3Ip3zQvPC.webp,https://byrappasilks.in/shop/netted_saree_heavy_work_party_wear_saree_red_qs288428_1768983818,412,000412.webp,True
Netted Saree Heavy Work Party Wear Saree Pink & Maroon QS289868,QS289868,0,14995,13697,https://byrappasilk.in/storage/uploads/eTpuieMCKl0WCVhbQU5kyZRDMjHZ6ATLnACS9WqW.webp,https://byrappasilks.in/shop/netted_saree_heavy_work_party_wear_saree_pink_maroon_qs289868_1768984284,413,000413.webp,True
Fancy Elegant Black & Gold Striped Saree with Contrast Red Border QS289951,QS289951,0,2695,2461,https://byrappasilk.in/storage/uploads/DqaluDgayYPYneXH85CH5kMiKo0xk7s2bz2KPrQJ.webp,https://byrappasilks.in/shop/fancy_elegant_black_gold_striped_saree_with_contrast_red_border_qs289951_1768987163,414,000414.webp,True
